index,지역명,연도,월,평당분양가격,전용면적
67,전남,2017,5,7613.099999999999,102㎡~
68,전남,2017,6,7098.299999999999,60㎡
69,전남,2017,6,7101.599999999999,60㎡~85㎡
70,전남,2017,6,7560.299999999999,85㎡~102㎡
71,전남,2017,6,7250.099999999999,102㎡~
72,전남,2017,7,7098.299999999999,60㎡
73,전남,2017,7,7104.9,60㎡~85㎡
74,전남,2017,7,7560.299999999999,85㎡~102㎡
75,전남,2017,7,7250.099999999999,102㎡~
76,전남,2017,8,7098.299999999999,60㎡
77,전남,2017,8,7329.299999999999,60㎡~85㎡
78,전남,2017,8,7560.299999999999,85㎡~102㎡
79,전남,2017,8,7250.099999999999,102㎡~
80,전남,2017,9,7098.299999999999,60㎡
81,전남,2017,9,7329.299999999999,60㎡~85㎡
82,전남,2017,9,7560.299999999999,85㎡~102㎡
83,전남,2017,9,7250.099999999999,102㎡~
84,전남,2017,10,7936.5,60㎡
85,전남,2017,10,7471.2,60㎡~85㎡
86,전남,2017,10,7560.299999999999,85㎡~102㎡
87,전남,2017,10,7903.5,102㎡~
88,전남,2017,11,8774.7,60㎡
89,전남,2017,11,7613.1,60㎡~85㎡
90,전남,2017,11,7560.299999999999,85㎡~102㎡
91,전남,2017,11,8556.900000000001,102㎡~
92,전남,2017,12,8009.099999999999,60㎡
93,전남,2017,12,7860.599999999999,60㎡~85㎡
94,전남,2017,12,7560.299999999999,85㎡~102㎡
95,전남,2017,12,7995.9,102㎡~
96,전남,2018,1,8009.099999999999,60㎡
97,전남,2018,1,7854.0,60㎡~85㎡
98,전남,2018,1,8114.7,85㎡~102㎡
99,전남,2018,1,8111.4,102㎡~
100,전남,2018,2,7352.4,60㎡
101,전남,2018,2,7712.099999999999,60㎡~85㎡
102,전남,2018,2,8114.7,85㎡~102㎡
103,전남,2018,2,7979.4,102㎡~
104,전남,2018,3,7352.4,60㎡
105,전남,2018,3,7708.799999999999,60㎡~85㎡
106,전남,2018,3,8669.1,85㎡~102㎡
107,전남,2018,3,8061.9,102㎡~
108,전남,2018,4,7352.4,60㎡
109,전남,2018,4,7738.5,60㎡~85㎡
110,전남,2018,4,8669.1,85㎡~102㎡
111,전남,2018,4,8147.7,102㎡~
112,전남,2018,5,7352.4,60㎡
113,전남,2018,5,7741.799999999999,60㎡~85㎡
114,전남,2018,5,8669.1,85㎡~102㎡
115,전남,2018,5,8147.7,102㎡~
116,전남,2018,6,7352.4,60㎡
117,전남,2018,6,7741.799999999999,60㎡~85㎡
118,전남,2018,6,8669.1,85㎡~102㎡
119,전남,2018,6,8147.7,102㎡~
120,전남,2018,7,7352.4,60㎡
121,전남,2018,7,7748.4,60㎡~85㎡
122,전남,2018,7,8669.1,85㎡~102㎡
123,전남,2018,7,8147.7,102㎡~
124,전남,2018,8,7352.4,60㎡
125,전남,2018,8,7748.4,60㎡~85㎡
126,전남,2018,8,8669.1,85㎡~102㎡
127,전남,2018,8,8147.7,102㎡~
128,전남,2018,9,7352.4,60㎡
129,전남,2018,9,7748.4,60㎡~85㎡
130,전남,2018,9,8669.1,85㎡~102㎡
131,전남,2018,9,8312.699999999999,102㎡~
132,전남,2018,10,7392.0,60㎡
133,전남,2018,10,7768.2,60㎡~85㎡
134,전남,2018,10,8669.1,85㎡~102㎡
135,전남,2018,10,8312.699999999999,102㎡~
136,전남,2018,11,7510.799999999999,60㎡
137,전남,2018,11,7695.599999999999,60㎡~85㎡
138,전남,2018,11,8190.599999999999,85㎡~102㎡
139,전남,2018,11,8256.6,102㎡~
140,전남,2018,12,7101.599999999999,60㎡
141,전남,2018,12,7857.299999999999,60㎡~85㎡
142,전남,2018,12,8190.599999999999,85㎡~102㎡
143,전남,2018,12,8688.9,102㎡~
144,전남,2019,1,7101.599999999999,60㎡
145,전남,2019,1,7936.5,60㎡~85㎡
146,전남,2019,1,7712.099999999999,85㎡~102㎡
147,전남,2019,1,8791.199999999999,102㎡~
148,전남,2019,2,7504.2,60㎡
149,전남,2019,2,7933.2,60㎡~85㎡
150,전남,2019,2,7712.099999999999,85㎡~102㎡
151,전남,2019,2,9527.1,102㎡~
152,전남,2019,3,7395.299999999999,60㎡
153,전남,2019,3,7863.9,60㎡~85㎡
154,전남,2019,3,7712.099999999999,85㎡~102㎡
155,전남,2019,3,9527.1,102㎡~
156,전남,2019,4,7395.299999999999,60㎡
157,전남,2019,4,7616.4,60㎡~85㎡
158,전남,2019,4,7712.099999999999,85㎡~102㎡
159,전남,2019,4,9748.199999999999,102㎡~
160,전남,2019,5,7395.299999999999,60㎡
161,전남,2019,5,7477.799999999999,60㎡~85㎡
162,전남,2019,5,7712.099999999999,85㎡~102㎡
163,전남,2019,5,9748.199999999999,102㎡~
164,전남,2019,6,7395.299999999999,60㎡
165,전남,2019,6,7642.799999999999,60㎡~85㎡
166,전남,2019,6,7712.099999999999,85㎡~102㎡
167,전남,2019,6,9507.3,102㎡~
168,전남,2019,7,7804.5,60㎡
169,전남,2019,7,7718.7,60㎡~85㎡
170,전남,2019,7,7712.099999999999,85㎡~102㎡
171,전남,2019,7,9909.9,102㎡~
172,전남,2019,8,8134.5,60㎡
173,전남,2019,8,7718.7,60㎡~85㎡
174,전남,2019,8,7712.099999999999,85㎡~102㎡
175,전남,2019,8,9909.9,102㎡~
176,전남,2019,9,8134.5,60㎡
177,전남,2019,9,8187.299999999999,60㎡~85㎡
178,전남,2019,9,7712.099999999999,85㎡~102㎡
179,전남,2019,9,10074.9,102㎡~
180,전남,2019,10,8134.5,60㎡
181,전남,2019,10,8230.199999999999,60㎡~85㎡
182,전남,2019,10,7712.099999999999,85㎡~102㎡
183,전남,2019,10,10074.9,102㎡~
184,전남,2019,11,8345.699999999999,60㎡
185,전남,2019,11,8296.199999999999,60㎡~85㎡
186,전남,2019,11,7712.099999999999,85㎡~102㎡
187,전남,2019,11,10074.9,102㎡~
188,전남,2019,12,8345.699999999999,60㎡
189,전남,2019,12,8091.599999999999,60㎡~85㎡
190,전남,2019,12,7712.099999999999,85㎡~102㎡
191,전남,2019,12,10074.9,102㎡~
192,전남,2020,1,8345.699999999999,60㎡
193,전남,2020,1,8203.8,60㎡~85㎡
194,전남,2020,1,7712.099999999999,85㎡~102㎡
195,전남,2020,1,10074.9,102㎡~
196,전남,2020,2,8345.699999999999,60㎡
197,전남,2020,2,8273.1,60㎡~85㎡
198,전남,2020,2,7712.099999999999,85㎡~102㎡
199,전남,2020,2,10074.9,102㎡~
200,전남,2020,3,8873.699999999999,60㎡
201,전남,2020,3,8477.699999999999,60㎡~85㎡
202,전남,2020,3,9916.5,85㎡~102㎡
203,전남,2020,3,12183.599999999999,102㎡~
204,전남,2020,4,8873.699999999999,60㎡
205,전남,2020,4,8530.5,60㎡~85㎡
206,전남,2020,4,9916.5,85㎡~102㎡
207,전남,2020,4,11985.599999999999,102㎡~
208,전남,2020,5,8873.699999999999,60㎡
209,전남,2020,5,8560.199999999999,60㎡~85㎡
210,전남,2020,5,9916.5,85㎡~102㎡
211,전남,2020,5,11985.599999999999,102㎡~
212,전남,2020,6,8873.699999999999,60㎡
213,전남,2020,6,8553.6,60㎡~85㎡
214,전남,2020,6,9916.5,85㎡~102㎡
215,전남,2020,6,12292.5,102㎡~
216,전남,2020,7,9127.8,60㎡
217,전남,2020,7,8533.8,60㎡~85㎡
218,전남,2020,7,9916.5,85㎡~102㎡
219,전남,2020,7,11985.599999999999,102㎡~
220,전남,2020,8,9381.9,60㎡
221,전남,2020,8,8844.0,60㎡~85㎡
222,전남,2020,8,9969.3,85㎡~102㎡
223,전남,2020,8,11988.9,102㎡~
224,전남,2020,9,9636.0,60㎡
225,전남,2020,9,8817.6,60㎡~85㎡
226,전남,2020,9,9969.3,85㎡~102㎡
227,전남,2020,9,11988.9,102㎡~
228,전남,2020,10,8778.0,60㎡
229,전남,2020,10,8906.699999999999,60㎡~85㎡
230,전남,2020,10,9969.3,85㎡~102㎡
231,전남,2020,10,12780.9,102㎡~
232,전남,2020,11,8778.0,60㎡
233,전남,2020,11,8900.1,60㎡~85㎡
234,전남,2020,11,9969.3,85㎡~102㎡
235,전남,2020,11,11837.099999999999,102㎡~
236,전남,2020,12,8778.0,60㎡
237,전남,2020,12,9345.6,60㎡~85㎡
238,전남,2020,12,9969.3,85㎡~102㎡
239,전남,2020,12,10929.599999999999,102㎡~
0,경남,2016,1,7491.0,60㎡
1,경남,2016,1,7748.4,60㎡~85㎡
2,경남,2016,1,9652.5,85㎡~102㎡
3,경남,2016,1,9332.4,102㎡~
4,경남,2016,2,7791.299999999999,60㎡
5,경남,2016,2,7837.5,60㎡~85㎡
6,경남,2016,2,9652.5,85㎡~102㎡
7,경남,2016,2,8820.9,102㎡~
8,경남,2016,3,7807.799999999999,60㎡
9,경남,2016,3,7893.599999999999,60㎡~85㎡
10,경남,2016,3,10074.9,85㎡~102㎡
11,경남,2016,3,8728.5,102㎡~
12,경남,2016,4,7962.9,60㎡
13,경남,2016,4,7883.7,60㎡~85㎡
14,경남,2016,4,10480.8,85㎡~102㎡
15,경남,2016,4,8778.0,102㎡~
16,경남,2016,5,7995.9,60㎡
17,경남,2016,5,7854.0,60㎡~85㎡
18,경남,2016,5,10817.4,85㎡~102㎡
19,경남,2016,5,9045.3,102㎡~
20,경남,2016,6,8127.9,60㎡
21,경남,2016,6,7860.599999999999,60㎡~85㎡
22,경남,2016,6,10071.6,85㎡~102㎡
23,경남,2016,6,9042.0,102㎡~
24,경남,2016,7,8025.599999999999,60㎡
25,경남,2016,7,7821.0,60㎡~85㎡
26,경남,2016,7,10071.6,85㎡~102㎡
27,경남,2016,7,9042.0,102㎡~
28,경남,2016,8,8025.599999999999,60㎡
29,경남,2016,8,7857.299999999999,60㎡~85㎡
30,경남,2016,8,9992.4,85㎡~102㎡
31,경남,2016,8,9104.699999999999,102㎡~
32,경남,2016,9,8015.7,60㎡
33,경남,2016,9,7877.099999999999,60㎡~85㎡
34,경남,2016,9,9385.199999999999,85㎡~102㎡
35,경남,2016,9,9028.8,102㎡~
36,경남,2016,10,8233.5,60㎡
37,경남,2016,10,7939.799999999999,60㎡~85㎡
38,경남,2016,10,9471.0,85㎡~102㎡
39,경남,2016,10,8705.4,102㎡~
40,경남,2016,11,8236.8,60㎡
41,경남,2016,11,7758.299999999999,60㎡~85㎡
42,경남,2016,11,9477.6,85㎡~102㎡
43,경남,2016,11,8649.3,102㎡~
44,경남,2016,12,8177.4,60㎡
45,경남,2016,12,7854.0,60㎡~85㎡
46,경남,2016,12,9477.6,85㎡~102㎡
47,경남,2016,12,8649.3,102㎡~
48,경남,2017,1,8177.4,60㎡
49,경남,2017,1,7860.599999999999,60㎡~85㎡
50,경남,2017,1,9477.6,85㎡~102㎡
51,경남,2017,1,8655.9,102㎡~
52,경남,2017,2,8497.5,60㎡
53,경남,2017,2,7837.5,60㎡~85㎡
54,경남,2017,2,9477.6,85㎡~102㎡
55,경남,2017,2,8962.8,102㎡~
56,경남,2017,3,8316.0,60㎡
57,경남,2017,3,7910.099999999999,60㎡~85㎡
58,경남,2017,3,9477.6,85㎡~102㎡
59,경남,2017,3,8768.1,102㎡~
60,경남,2017,4,8428.199999999999,60㎡
61,경남,2017,4,7890.299999999999,60㎡~85㎡
62,경남,2017,4,9477.6,85㎡~102㎡
63,경남,2017,4,8774.699999999999,102㎡~
64,경남,2017,5,8362.199999999999,60㎡
65,경남,2017,5,7943.099999999999,60㎡~85㎡
66,경남,2017,5,9480.9,85㎡~102㎡
67,경남,2017,5,8781.3,102㎡~
68,경남,2017,6,8233.5,60㎡
69,경남,2017,6,8022.299999999999,60㎡~85㎡
70,경남,2017,6,10038.6,85㎡~102㎡
71,경남,2017,6,9276.3,102㎡~
72,경남,2017,7,8454.6,60㎡
73,경남,2017,7,8085.0,60㎡~85㎡
74,경남,2017,7,10038.6,85㎡~102㎡
75,경남,2017,7,9325.8,102㎡~
76,경남,2017,8,8655.9,60㎡
77,경남,2017,8,8246.699999999999,60㎡~85㎡
78,경남,2017,8,10038.6,85㎡~102㎡
79,경남,2017,8,9464.4,102㎡~
80,경남,2017,9,8655.9,60㎡
81,경남,2017,9,8230.199999999999,60㎡~85㎡
82,경남,2017,9,13143.9,85㎡~102㎡
83,경남,2017,9,10388.4,102㎡~
84,경남,2017,10,8520.6,60㎡
85,경남,2017,10,7966.2,60㎡~85㎡
86,경남,2017,10,9804.3,85㎡~102㎡
87,경남,2017,10,9847.199999999999,102㎡~
88,경남,2017,11,8385.300000000001,60㎡
89,경남,2017,11,7702.200000000001,60㎡~85㎡
90,경남,2017,11,6464.699999999999,85㎡~102㎡
91,경남,2017,11,9305.999999999998,102㎡~
92,경남,2017,12,9187.199999999999,60㎡
93,경남,2017,12,8797.8,60㎡~85㎡
94,경남,2017,12,9616.199999999999,85㎡~102㎡
95,경남,2017,12,9358.8,102㎡~
96,경남,2018,1,9187.199999999999,60㎡
97,경남,2018,1,8797.8,60㎡~85㎡
98,경남,2018,1,9616.199999999999,85㎡~102㎡
99,경남,2018,1,9358.8,102㎡~
100,경남,2018,2,9187.199999999999,60㎡
101,경남,2018,2,8820.9,60㎡~85㎡
102,경남,2018,2,9616.199999999999,85㎡~102㎡
103,경남,2018,2,9358.8,102㎡~
104,경남,2018,3,9197.1,60㎡
105,경남,2018,3,8817.6,60㎡~85㎡
106,경남,2018,3,9428.1,85㎡~102㎡
107,경남,2018,3,9560.1,102㎡~
108,경남,2018,4,9035.4,60㎡
109,경남,2018,4,8807.699999999999,60㎡~85㎡
110,경남,2018,4,9428.1,85㎡~102㎡
111,경남,2018,4,9444.6,102㎡~
112,경남,2018,5,9035.4,60㎡
113,경남,2018,5,8820.9,60㎡~85㎡
114,경남,2018,5,9428.1,85㎡~102㎡
115,경남,2018,5,9444.6,102㎡~
116,경남,2018,6,9055.199999999999,60㎡
117,경남,2018,6,8820.9,60㎡~85㎡
118,경남,2018,6,9428.1,85㎡~102㎡
119,경남,2018,6,9444.6,102㎡~
120,경남,2018,7,9068.4,60㎡
121,경남,2018,7,8820.9,60㎡~85㎡
122,경남,2018,7,9428.1,85㎡~102㎡
123,경남,2018,7,9368.699999999999,102㎡~
124,경남,2018,8,9193.8,60㎡
125,경남,2018,8,8679.0,60㎡~85㎡
126,경남,2018,8,9428.1,85㎡~102㎡
127,경남,2018,8,9058.5,102㎡~
128,경남,2018,9,9586.5,60㎡
129,경남,2018,9,8962.8,60㎡~85㎡
130,경남,2018,9,9428.1,85㎡~102㎡
131,경남,2018,9,9857.1,102㎡~
132,경남,2018,10,9586.5,60㎡
133,경남,2018,10,9137.699999999999,60㎡~85㎡
134,경남,2018,10,9949.5,85㎡~102㎡
135,경남,2018,10,9857.1,102㎡~
136,경남,2018,11,9527.1,60㎡
137,경남,2018,11,9177.3,60㎡~85㎡
138,경남,2018,11,10470.9,85㎡~102㎡
139,경남,2018,11,9867.0,102㎡~
140,경남,2018,12,9527.1,60㎡
141,경남,2018,12,9616.199999999999,60㎡~85㎡
142,경남,2018,12,10470.9,85㎡~102㎡
143,경남,2018,12,12219.9,102㎡~
144,경남,2019,1,9527.1,60㎡
145,경남,2019,1,9616.199999999999,60㎡~85㎡
146,경남,2019,1,10470.9,85㎡~102㎡
147,경남,2019,1,12219.9,102㎡~
148,경남,2019,2,9527.1,60㎡
149,경남,2019,2,9599.699999999999,60㎡~85㎡
150,경남,2019,2,10470.9,85㎡~102㎡
151,경남,2019,2,12219.9,102㎡~
152,경남,2019,3,9160.8,60㎡
153,경남,2019,3,9421.5,60㎡~85㎡
154,경남,2019,3,10470.9,85㎡~102㎡
155,경남,2019,3,14199.9,102㎡~
156,경남,2019,4,9692.1,60㎡
157,경남,2019,4,9306.0,60㎡~85㎡
158,경남,2019,4,10470.9,85㎡~102㎡
159,경남,2019,4,14199.9,102㎡~
160,경남,2019,5,9692.1,60㎡
161,경남,2019,5,9652.5,60㎡~85㎡
162,경남,2019,5,10596.3,85㎡~102㎡
163,경남,2019,5,14199.9,102㎡~
164,경남,2019,6,9692.1,60㎡
165,경남,2019,6,9748.199999999999,60㎡~85㎡
166,경남,2019,6,10596.3,85㎡~102㎡
167,경남,2019,6,14199.9,102㎡~
168,경남,2019,7,9692.1,60㎡
169,경남,2019,7,9748.199999999999,60㎡~85㎡
170,경남,2019,7,10596.3,85㎡~102㎡
171,경남,2019,7,14199.9,102㎡~
172,경남,2019,8,9009.0,60㎡
173,경남,2019,8,9761.4,60㎡~85㎡
174,경남,2019,8,10596.3,85㎡~102㎡
175,경남,2019,8,14199.9,102㎡~
176,경남,2019,9,8325.9,60㎡
177,경남,2019,9,9801.0,60㎡~85㎡
178,경남,2019,9,10596.3,85㎡~102㎡
179,경남,2019,9,14199.9,102㎡~
180,경남,2019,10,7642.799999999999,60㎡
181,경남,2019,10,10480.8,60㎡~85㎡
182,경남,2019,10,10715.099999999999,85㎡~102㎡
183,경남,2019,10,14199.9,102㎡~
184,경남,2019,11,9174.0,60㎡
185,경남,2019,11,10474.199999999999,60㎡~85㎡
186,경남,2019,11,10715.099999999999,85㎡~102㎡
187,경남,2019,11,14199.9,102㎡~
188,경남,2019,12,9174.0,60㎡
189,경남,2019,12,10114.5,60㎡~85㎡
190,경남,2019,12,10715.099999999999,85㎡~102㎡
191,경남,2019,12,14199.9,102㎡~
192,경남,2020,1,9174.0,60㎡
193,경남,2020,1,10114.5,60㎡~85㎡
194,경남,2020,1,10715.099999999999,85㎡~102㎡
195,경남,2020,1,14199.9,102㎡~
196,경남,2020,2,9174.0,60㎡
197,경남,2020,2,10114.5,60㎡~85㎡
198,경남,2020,2,10715.099999999999,85㎡~102㎡
199,경남,2020,2,14199.9,102㎡~
200,경남,2020,3,9174.0,60㎡
201,경남,2020,3,9804.3,60㎡~85㎡
202,경남,2020,3,10715.099999999999,85㎡~102㎡
203,경남,2020,3,14199.9,102㎡~
204,경남,2020,4,9428.1,60㎡
205,경남,2020,4,10424.699999999999,60㎡~85㎡
206,경남,2020,4,10711.8,85㎡~102㎡
207,경남,2020,4,14199.9,102㎡~
208,경남,2020,5,9230.1,60㎡
209,경남,2020,5,9985.8,60㎡~85㎡
210,경남,2020,5,16298.699999999999,85㎡~102㎡
211,경남,2020,5,14199.9,102㎡~
212,경남,2020,6,9398.4,60㎡
213,경남,2020,6,10302.599999999999,60㎡~85㎡
214,경남,2020,6,16298.699999999999,85㎡~102㎡
215,경남,2020,6,14199.9,102㎡~
216,경남,2020,7,9787.8,60㎡
217,경남,2020,7,10259.699999999999,60㎡~85㎡
218,경남,2020,7,16298.699999999999,85㎡~102㎡
219,경남,2020,7,9629.4,102㎡~
220,경남,2020,8,9787.8,60㎡
221,경남,2020,8,10259.699999999999,60㎡~85㎡
222,경남,2020,8,16298.699999999999,85㎡~102㎡
223,경남,2020,8,9629.4,102㎡~
224,경남,2020,9,9787.8,60㎡
225,경남,2020,9,10259.699999999999,60㎡~85㎡
226,경남,2020,9,16298.699999999999,85㎡~102㎡
227,경남,2020,9,9629.4,102㎡~
228,경남,2020,10,9787.8,60㎡
229,경남,2020,10,10249.8,60㎡~85㎡
230,경남,2020,10,15576.0,85㎡~102㎡
231,경남,2020,10,10447.8,102㎡~
232,경남,2020,11,10127.699999999999,60㎡
233,경남,2020,11,10256.4,60㎡~85㎡
234,경남,2020,11,15576.0,85㎡~102㎡
235,경남,2020,11,10447.8,102㎡~
236,경남,2020,12,9702.0,60㎡
237,경남,2020,12,9810.9,60㎡~85㎡
238,경남,2020,12,15576.0,85㎡~102㎡
239,경남,2020,12,10447.8,102㎡~
